বিভ্রান্তিজনক	90
বিরূপপ্রতিক্রিয়া	90
বিশেষজ্ঞমণ্ডলী	90
বিষয়ভিত্তিকভাবে	90
বিস্ময়করভাবে	90
বৃহৎপরিসরে	90
ব্যবস্থাপনাগতভাবে	90
ব্যর্থতাপ্রবণ	90
ব্যাকরণগতভাবে	90
ভঙ্গুরতাপূর্ণ	90
ভবিষ্যদ্বাণী	90
ভ্রাম্যমাণচিকিৎসা	90
মতানৈক্যপূর্ণ	90
মন্ত্রিসভাসদস্য	90
মনোবিজ্ঞানভিত্তিক	90
মহাকাশযান	90
মাধ্যমিকশিক্ষার্থী	90
মুদ্রণপ্রযুক্তি	90
মৌলিকত্বনির্ণয়	90
যন্ত্রনির্ভরতা	90
যুগান্তকারী	90
রক্তসঞ্চালনব্যবস্থা	90
রাষ্ট্রব্যবস্থাপনা	90
রূপান্তরশীলতা	90
লক্ষ্যনির্দেশনা	90
লব্ধজ্ঞানভিত্তিক	90
লৌকিকতাবর্জিত	90
শব্দপ্রক্রিয়াকরণ	90
শস্যউৎপাদন	90
শিক্ষাক্রমভিত্তিক	90
শৃঙ্খলানিয়ন্ত্রণ	90
শ্রুতিলিখনযোগ্য	90
ষোড়শদলীয়	90
সংক্ষিপ্তকরণ	90
সংক্রমণপ্রতিরোধ	90
সংখ্যাগরিষ্ঠতা	90
সংবেদনশীলতা	90
সংশয়প্রবণতা	90
সম্প্রচারপ্রযুক্তি	90
সম্পূরকপরীক্ষা	90
সম্মানসূচকভাবে	90
সম্ভাবনামূলক	90
সম্বন্ধনির্ণায়ক	90
সর্বক্ষেত্রব্যাপী	90
সাংবিধানিকতা	90
সাধ্যসীমাবদ্ধতা	90
সামঞ্জস্যবিধান	90
স্মরণশক্তিবর্ধক	90
স্বতন্ত্রতাবাদী	90
স্বল্পব্যয়বহুল	90
স্বাস্থ্যপরীক্ষাকেন্দ্র	90
হস্তলিখিতপ্রতিলিপি	90
হৃদয়বিদারকতা	90
হ্রাসযোগ্যতা	90
প্রযুক্তিবিষয়ক	90
প্রণয়নপ্রক্রিয়া	90
প্রণোদনামূলক	90
প্রতিবন্ধকতামূলক	90
প্রতিবেশব্যবস্থা	90
প্রতিশ্রুতিবদ্ধ	90
প্রতিরক্ষাব্যবস্থা	90
প্রতিরোধযোগ্য	90
প্রতুলপরিমাণে	90
প্রত্নতত্ত্ববিদ	90
প্রদর্শনপ্রযুক্তি	90
প্রধান্যবিস্তার	90
প্রভাববিস্তারকারী	90
প্রবেশাধিকার	90
প্রবীণনাগরিক	90
প্রবৃদ্ধিহার	90
প্রভুত্ববাদী	90
প্রমাণসাপেক্ষ	90
প্রয়োজনসাপেক্ষে	90
প্রযোজ্যতানির্ধারণ	90
প্রশংসনীয়ভাবে	90
প্রশাসনিকভাবে	90
প্রশ্নাতীতভাবে	90
প্রস্তরনির্মিত	90
প্রাকৃতিকসম্পদ	90
প্রাথমিকপর্যায়ে	90
প্রাণবৈচিত্র্য	90
প্রাতিষ্ঠানিকীকরণ	90
প্রাপ্তবয়স্কতা	90
প্রিয়জনবিয়োগ	90
ফলপ্রসূভাবেই	90
ফেরতযোগ্যতা	90
ফৌজদারিবিধি	90
বক্তব্যউপস্থাপন	90
বন্যানিয়ন্ত্রণ	90
বরাদ্দযোগ্যতা	90
বহুমাত্রিকতা	90
বহুভাষিকতা	90
বহির্বিশ্বসংক্রান্ত	90
বহিষ্কারযোগ্য	90
বাধ্যবাধকতামূলক	90
বাণিজ্যিকীকরণ	90
বার্ষিকীউদযাপন	90
বিকল্পব্যবস্থা	90
বিকেন্দ্রীভূত	90
বিচারবিভাগীয়	90
বিচ্ছিন্নীকরণ	90
বিধিবদ্ধনিয়ম	90
বিনিয়োগকারীগণ	90
বিপজ্জনকভাবে	90
বিভাগীয়করণ	90
বিমূর্তচিন্তাধারা	90
বিলুপ্তপ্রায়তা	90
বিষয়বস্তুনির্ভর	90
বিস্তারিতবিশ্লেষণ	90
বৃক্ষনিধনপ্রবণতা	90
বৈদেশিকবিনিয়োগ	90
বৈপরীত্যপূর্ণ	90
ব্যতিক্রমীধরনের	90
ব্যবহারবিধিসমূহ	90
ব্যবসায়প্রতিষ্ঠান	90
ব্যাপকভিত্তিক	90
ব্যাখ্যামূলকভাবে	90
ভবিষ্যৎপ্রজন্ম	90
ভৌগোলিকঅবস্থান	90
ভ্রাম্যমাণগ্রন্থাগার	90
মতবিরোধনিরসন	90
মধ্যবিত্তপরিবার	90
মধ্যস্থতাপ্রক্রিয়া	90
মানবাধিকারভিত্তিক	90
মানসিকস্বাস্থ্যসেবা	90
মারাত্মকক্ষতিকর	90
মুদ্রাস্ফীতিজনিত	90
মেধাস্বত্বসংরক্ষণ	90
মৌলিকঅধিকার	90
যথাযথব্যবস্থা	90
যান্ত্রিকত্রুটি	90
যুগোপযোগীকরণ	90
যৌক্তিকব্যাখ্যা	90
রক্ষণাবেক্ষণকারী	90
রাষ্ট্রীয়পর্যায়ে	90
রিকশাচালকসমিতি	90
রূপান্তরপ্রক্রিয়া	90
লক্ষ্যনির্ভরশিক্ষা	90
লিঙ্গবৈষম্যবিরোধী	90
লুপ্তপ্রায়প্রজাতি	90
শক্তিবর্ধকখাদ্য	90
শরণার্থীশিবির	90
শর্তসাপেক্ষঅনুমতি	90
শারীরবৃত্তীয়	90
শিক্ষাবৃত্তিপ্রাপ্ত	90
শিল্পকারখানাভিত্তিক	90
শৃঙ্খলাভঙ্গকারী	90
শ্রদ্ধাঞ্জলিসভা	90
শ্রেণিকক্ষভিত্তিক	90
ষড়যন্ত্রমূলক	90
সংকটমোকাবিলায়	90
সংগঠনবিরোধী	90
সংবিধানপ্রণেতা	90
সংশোধনীপ্রস্তাব	90
সন্তোষজনকভাবে	90
সম্পত্তিবণ্টনকারী	90
সম্পূর্ণনিরাপদ	90
সম্মতিপ্রদানকারী	90
সম্মাননাপ্রাপ্ত	90
সম্মিলনস্থল	90
সম্ভাব্যক্ষয়ক্ষতি	90
সমুদ্রপৃষ্ঠউচ্চতা	90
সর্বজনগ্রাহ্যতা	90
সর্বাধিকসংখ্যক	90
সামগ্রিকপরিকল্পনা	90
সাংবাদিকসম্মেলন	90
সাক্ষরজ্ঞানসম্পন্ন	90
সাধারণীকরণপ্রক্রিয়া	90
সাম্প্রতিকপরিস্থিতি	90
সার্বজনীনগ্রহণযোগ্যতা	90
সীমান্তরক্ষীবাহিনী	90
সুপরিকল্পিতভাবে	90
সুস্বাস্থ্যেরজন্য	90
স্থাপত্যনিদর্শন	90
স্থায়ীকমিটিসমূহ	90
স্পর্শকাতরতাজনিত	90
স্মৃতিসৌধপ্রাঙ্গণ	90
স্বচ্ছতানিশ্চিতকরণ	90
স্বনির্ভরতামূলক	90
স্বল্পমেয়াদিভিত্তিক	90
স্বাস্থ্যঝুঁকিপূর্ণ	90
হস্তাক্ষরবিশ্লেষণ	90
হৃদরোগপ্রতিরোধ	90
হ্রাসবৃদ্ধিপ্রবণতা	90
অধিকারসংক্রান্ত	90
অধিষ্ঠানযোগ্য	90
অধোগতিশীল	90
অধ্যবসায়ী	90
অধ্যয়নরত	90
অধ্যাত্মবাদী	90
অধ্যাপকবৃন্দ	90
অনধিকারচর্চা	90
অনিবার্যতা	90
অনির্বচনীয়	90
অনির্দিষ্টকাল	90
অনুপ্রবেশকারী	90
অনুপ্রেরণাদায়ক	90
অনুপস্থিতজনিত	90
অনুর্বরভূমি	90
অনুশাসনমূলক	90
অনৈক্যপ্রবণতা	90
অপরিহার্যতা	90
অপর্যাপ্তসংখ্যক	90
অপ্রকাশ্যতা	90
অপ্রত্যাশিত	90
অপ্রতিদ্বন্দ্বী	90
অপ্রতুলতা	90
অপ্রয়োজনীয়	90
অপ্রাসঙ্গিকতা	90
অপ্রিয়সত্য	90
অবকাঠামোগত	90
অবদানস্বরূপ	90
অবধারিতভাবে	90
অবমাননাকর	90
অবমূল্যায়ন	90
অবর্ণনীয়তা	90
অবসরপ্রাপ্ত	90
অবস্থানগত	90
অভ্যর্থনাসভা	90
অভ্যুদয়কাল	90
অভূতপূর্ব	90
অমীমাংসিত	90
অম্লানবদন	90
অর্পণযোগ্য	90
অলঙ্ঘনীয়	90
অশ্রুসজল	90
অশ্রুতপূর্ব	90
অসংগতিপূর্ণ	90
অসংলগ্নতা	90
অসাম্প্রদায়িক	90
অসুস্থতাজনিত	90
অস্তিত্ববাদী	90
অস্ত্রোপচার	90
অস্বস্তিকর	90
আন্তঃমহাদেশীয়	90
আন্তর্জাতিকীকরণ	90
আত্মনিয়ন্ত্রণ	90
আত্মবিশ্বাসহীনতা	90
আত্মবিসর্জন	90
আত্মসমালোচনা	90
আত্মসংবরণ	90
আধুনিকীকরণ	90
আনুষ্ঠানিকতা	90
আবহাওয়াবিজ্ঞান	90
আবশ্যকীয়তা	90
আয়ত্তাধীন	90
আর্যসভ্যতা	90
আলোকপ্রাপ্তি	90
ইতস্ততভাবে	90
ইন্দ্রিয়াতীত	90
ইতিবাচকতা	90
ইস্পাতনির্মিত	90
ঈর্ষাকাতরতা	90
উচ্চমাধ্যমিক	90
উচ্চাভিলাষী	90
উৎকৃষ্টমানের	90
উৎপাদনক্ষমতা	90
উৎপীড়নমূলক	90
উদ্ভাবনীশক্তি	90
উদ্দেশ্যহীনতা	90
উদ্বেগজনক	90
উদ্বৃত্তমূল্য	90
উন্নয়নকর্মী	90
উন্মত্তপ্রায়	90
উন্মোচনযোগ্য	90
উপকারভোগী	90
উপনিবেশবাদী	90
উপভোগ্যতা	90
উপসর্গবিহীন	90
উপযুক্তপ্রার্থী	90
ঊর্ধ্বতনকর্তৃপক্ষ	90
ঋণগ্রহণযোগ্যতা	90
একত্রীকরণ	90
একচ্ছত্রাধিপত্য	90
ঐতিহাসিকভাবে	90
ঐক্যবিনষ্টকারী	90
ওষ্ঠ্যউচ্চারণ	90
কণ্টকময়তা	90
কণ্ঠনালীবিশেষজ্ঞ	90
কদর্যতাপূর্ণ	90
কর্তব্যপরায়ণ	90
কর্মপরিকল্পনাকারী	90
কর্মপ্রত্যাশী	90
কর্মসংক্রান্ত	90
কল্পনাপ্রবণতা	90
কুশ্রীদর্শন	90
কৃতকার্যতা	90
কৃত্রিমবুদ্ধিমত্তা	90
কৃষিজীবীনির্ভর	90
কেন্দ্রবিমুখতা	90
কেন্দ্রীভূতকরণ	90
ক্ষতিপূরণযোগ্য	90
ক্ষুদ্রঋণপ্রদান	90
ক্ষমতাকেন্দ্রিক	90
ক্ষমতাবিকেন্দ্রীকরণ	90
খণ্ডবিখণ্ডিত	90
গণপ্রতিনিধিত্ব	90
গণমাধ্যমকর্মী	90
গবেষণাপত্রিকা	90
গর্ভনিরোধব্যবস্থা	90
গর্ভাবস্থাজনিত	90
গ্রন্থস্বত্বাধিকার	90
গ্রহণযোগ্যতা	90
ঘটনাবহুলতা	90
ঘনিষ্ঠসহযোগিতা	90
চক্ষুরোগবিশেষজ্ঞ	90
চন্দ্রগ্রহণপর্ব	90
চিন্তাশক্তিবর্ধক	90
চূড়ান্তপর্যায়ে	90
ছদ্মবেশধারী	90
জটিলতাপূর্ণ	90
জন্মনিবন্ধনপত্র	90
জ্ঞানবিজ্ঞানের	90
জ্যোতির্বৈজ্ঞানিক	90
তত্ত্বনির্ভরতা	90
তথ্যপ্রযুক্তিনির্ভর	90
ত্রিমাত্রিকতায়	90
দায়িত্বপ্রাপ্ত	90
দৃষ্টিভঙ্গিগত	90
দুর্ভিক্ষপীড়িত	90
দুর্নীতিপরায়ণ	90
দ্বন্দ্বনিরসনকারী	90
দ্ব্যর্থহীনভাবে	90
দ্রব্যমূল্যবৃদ্ধি	90
ধর্মনিরপেক্ষতা	90
নক্ষত্রমণ্ডলীয়	90
নিরাপত্তাব্যবস্থা	90
নির্দেশনাবলিসমূহ	90
নির্বাচনপ্রক্রিয়া	90
নিষ্ক্রিয়তাজনিত	90
নৃশংসতাপূর্ণ	90
পক্ষপাতিত্বমূলক	90
পদ্ধতিগতভাবে	90
পরিকল্পনাবিহীন	90
পরিপ্রেক্ষিতভিত্তিক	90
পর্যবেক্ষণযোগ্য	90
প্রতিক্রিয়াশীলতা	90
প্রতিদ্বন্দ্বিতাপূর্ণ	90
প্রতিষ্ঠানভিত্তিক	90
প্রত্নসম্পদসংরক্ষণ	90
প্রত্যক্ষপ্রমাণ	90
প্রশাসনব্যবস্থা	90
প্রশিক্ষণপ্রাপ্ত	90
প্রাসঙ্গিকতাহীন	90
প্রামাণিকতাসম্পন্ন	90
প্রযুক্তিনির্ভরতা	90
ফল্গুধারা	90
ফ্রিকোয়েন্সি	90
ফ্রিল্যান্সার	90
ফ্রন্টলাইন	90
ফ্লুরোসেন্ট	90
ফ্ল্যাটবাড়ি	90
বক্ষব্যাধি	90
বক্ষস্থল	90
বঙ্গোপসাগর	90
বঞ্চনাপ্রবণ	90
বদ্ধপরিকর	90
বদ্ধমূলতা	90
বন্দ্যোপাধ্যায়	90
বর্ণচ্ছটা	90
বর্ণনাতীত	90
বর্ণমালাভিত্তিক	90
বর্ধিষ্ণু	90
বর্ষণমুখর	90
বহিষ্করণ	90
বহিষ্কৃত	90
বিচ্ছিন্নতাবাদ	90
বিচ্ছুরণ	90
বিচ্ছেদবেদনা	90
বিজ্ঞানভিত্তিক	90
বিজ্ঞপ্তিপত্র	90
বিজ্ঞানমনস্ক	90
বিতর্কযোগ্য	90
বিদ্যুৎচালিত	90
বিদ্যুৎপ্রবাহ	90
বিদ্যুৎস্পৃষ্ট	90
বিদ্বজ্জন	90
বিনষ্টযোগ্য	90
বিন্যাসযোগ্য	90
বিনোদনশিল্প	90
বিপর্যস্ত	90
বিপ্লবাত্মক	90
বিভ্রান্তিকর	90
বিমূর্ততা	90
বিম্বপ্রতিবিম্ব	90
বিরুদ্ধাচরণ	90
বিবর্তনশীল	90
বিশ্লেষণধর্মী	90
বিশ্বাসযোগ্যতা	90
বিশ্বস্ততা	90
বিশ্বব্রহ্মাণ্ড	90
বিষণ্ণতা	90
বিষ্ফোরক	90
বিষ্ফোরণপ্রবণ	90
বিস্ময়াভিভূত	90
বিস্মৃতিপ্রবণ	90
বিস্তারিতকরণ	90
বৃক্ষরোপণ	90
বৃক্ষচ্ছেদন	90
বৃহস্পতিবার	90
বৃহত্তর	90
বৃহদাকৃতি	90
বৈদ্যুতিক	90
বৈষম্যবিরোধী	90
বৈশ্বিকীকরণ	90
ব্যক্তিত্বসম্পন্ন	90
ব্যঞ্জনবর্ণ	90
ব্যতিক্রমধর্মী	90
ব্যথানাশক	90
ব্যবস্থাপনা	90
ব্যবস্থাপনাগত	90
ব্যবহারিকতা	90
ব্যর্থতাজনিত	90
ব্যাকরণসম্মত	90
ব্যাখ্যাযোগ্য	90
ব্যাধিগ্রস্ত	90
ব্যাপকতর	90
ব্যাপ্তিকাল	90
ব্যুৎপত্তিগত	90
ব্যূহরচনা	90
ভগ্নাংশ	90
ভদ্রলোকসুলভ	90
ভয়ংকরত্ব	90
ভ্রষ্টাচার	90
ভ্রমণবৃত্তান্ত	90
ভ্রান্তিধারণা	90
ভ্রূণহত্যা	90
ভ্রূণাবস্থা	90
ভ্রাতৃত্ববোধ	90
মঙ্গলোচ্ছ্বাস	90
মঞ্চস্থাপন	90
মৎস্যজীবী	90
মধ্যবর্তী	90
মধ্যযুগীয়	90
মধ্যস্থতাকারী	90
মন্ত্রিপরিষদ	90
মন্ত্রোচ্চারণ	90
মনস্তাত্ত্বিক	90
মনঃসংযোগ	90
মহৎপ্রাণ	90
মহাপ্রস্থানের	90
মৃত্যুঞ্জয়	90
মৃত্তিকাশিল্প	90
মৃদুভাষী	90
মৃৎশিল্প	90
ম্লানপ্রভা	90
ম্লেচ্ছতা	90
যন্ত্রচালিত	90
যন্ত্রপাতি	90
যন্ত্রবিদ্যা	90
যন্ত্রণাদায়ক	90
যথেষ্টতা	90
যথার্থতা	90
যজ্ঞশালা	90
যৌক্তিকতা	90
যৌথসম্পত্তি	90
রক্তক্ষরণ	90
রক্তচাপ	90
রক্তসঞ্চালন	90
রক্ষণশীলতা	90
রক্ষণাবেক্ষণ	90
রক্ষণাবস্থা	90
রুদ্ধশ্বাস	90
রুদ্ধদ্বার	90
রূপান্তরযোগ্য	90
রূপায়ণপ্রক্রিয়া	90
রোগপ্রতিরোধক্ষমতা	90
লক্ষ্মীপূর্ণিমা	90
লক্ষ্যনির্ধারণ	90
লক্ষ্যভিত্তিক	90
লব্ধপ্রতিষ্ঠ	90
লজ্জাস্পদ	90
লজ্জাবনত	90
লঙ্ঘনযোগ্য	90
লঙ্ঘিত	90
লুপ্তপ্রায়	90
লোকশ্রুতি	90
শক্তিশালীকরণ	90
শব্দচ্ছটা	90
শব্দব্রহ্ম	90
শব্দভাণ্ডার	90
শব্দসংক্ষেপ	90
শঙ্কাহীন	90
শঙ্খধ্বনি	90
শঙ্খচিল	90
শয্যাশায়ী	90
শর্তসাপেক্ষ	90
শর্তাধীন	90
শল্যচিকিৎসা	90
শস্যক্ষেত্র	90
শাস্ত্রজ্ঞ	90
শাস্ত্রীয়	90
শাশ্বততা	90
শিক্ষানবিশ	90
শিক্ষাপ্রতিষ্ঠান	90
শিক্ষানুরাগী	90
শিল্পপ্রতিষ্ঠান	90
শিল্পোন্নয়ন	90
শিশুসুলভ	90
শিষ্টাচারবহির্ভূত	90
শীর্ণকায়	90
শুদ্ধাচারী	90
শূন্যস্থান	90
শৃঙ্খলাবদ্ধ	90
শ্রদ্ধেয়	90
শ্রদ্ধাঞ্জলি	90
শ্রবণশক্তি	90
শ্রান্তিকর	90
শ্রেণিবিন্যাস	90
শ্রেয়স্কর	90
শ্রোতৃমণ্ডলী	90
ষড়যন্ত্রকারী	90
ষড়রিপু	90
ষট্কোণ	90
ষষ্ঠাংশ	90
ষষ্ঠীচরণ	90
ষোড়শী	90
ষোড়শোপচার	90
সঙ্কটাপন্ন	90
সংশ্লিষ্টতা	90
সংশোধনযোগ্য	90
সঙ্গীতজ্ঞ	90
সঙ্গোপন	90
সঞ্জীবনী	90
সঞ্জ্ঞানাশক	90
সন্তোষজনক	90
সন্তানসন্ততি	90
সন্তর্পণে	90
সন্দেহপ্রবণ	90
সন্দর্ভগ্রন্থ	90
সন্নিবেশিত	90
সন্ন্যাসব্রত	90
সম্পর্কচ্ছেদ	90
সম্প্রসারণযোগ্য	90
সম্প্রদায়ভিত্তিক	90
সম্প্রচারযোগ্য	90
সম্প্রীতিপূর্ণ	90
সম্ভাব্যতা	90
সম্ভাবনাময়	90
সম্ভ্রান্তজন	90
সম্বন্ধসূচক	90
সম্বর্ধনাসভা	90
সম্মিলিতপ্রচেষ্টা	90
সম্মাননাপত্র	90
সম্মোহনীশক্তি	90
সম্মুখসমর	90
সরঞ্জামসমূহ	90
সর্বজ্ঞতা	90
সর্বব্যাপী	90
সর্বস্বান্ত	90
সশ্রদ্ধচিত্তে	90
সহৃদয়তা	90
সাংখ্যিকতা	90
সাক্ষ্যপ্রমাণ	90
সাক্ষাৎকারগ্রহণ	90
সাধ্যসাধনা	90
সামঞ্জস্যপূর্ণ	90
সাম্প্রতিকতম	90
সাম্প্রদায়িকতা	90
সার্বক্ষণিক	90
সার্বভৌমত্ব	90
সাহিত্যসম্মেলন	90
সিদ্ধান্তগ্রহণ	90
সিদ্ধহস্ত	90
সিদ্ধান্তমূলক	90
সিন্দুকভর্তি	90
সূক্ষ্মদর্শী	90
সূক্ষ্মাতিসূক্ষ্ম	90
সুপ্রতিষ্ঠিত	90
সুপ্রশস্ত	90
সুব্যবস্থাপনা	90
সুস্বাস্থ্যকর	90
সুস্থিরচিত্তে	90
সৃষ্টিশীলতা	90
সৃষ্টিকর্তা	90
সৃষ্টিতত্ত্ব	90
স্তম্ভিতপ্রায়	90
স্তরবিন্যাস	90
স্ত্রীস্বাধীনতা	90
স্থগিতাদেশ	90
স্থায়িত্বশীল	90
স্থাপত্যশৈলী	90
স্থূলকায়	90
স্খলনপ্রবণ	90
স্পন্দনশীল	90
স্পষ্টভাষী	90
স্পর্শকাতরতা	90
স্পর্ধামূলক	90
স্ফটিকস্বচ্ছ	90
স্ফূর্তিদায়ক	90
স্মৃতিচারণ	90
স্মৃতিশক্তি	90
স্মরণীয়তা	90
স্রষ্টানির্মিত	90
স্বতঃস্ফূর্ত	90
স্বপ্নদ্রষ্টা	90
স্বল্পস্থায়ী	90
স্বাক্ষরজালিয়াতি	90
স্বাস্থ্যসচেতন	90
স্বাস্থ্যবিধি	90
স্বাধীনতাসংগ্রাম	90
স্বেচ্ছাসেবক	90
স্বেচ্ছাচারিতা	90
স্বেচ্ছানির্বাসন	90
স্বর্ণাক্ষরে	90
স্বর্ণপদকপ্রাপ্ত	90
হস্তক্ষেপমূলক	90
হস্তলিপিবিশেষজ্ঞ	90
হস্তান্তরযোগ্য	90
হৃদস্পন্দন	90
হৃদরোগবিশেষজ্ঞ	90
হৃদয়গ্রাহী	90
হৃদয়বিদারক	90
হৃষ্টপুষ্ট	90
হ্রাসপ্রাপ্ত	90
হ্রস্বদীর্ঘ	90
হ্লাদিনীশক্তি	90
ক্ষমতায়ন	90
খণ্ডকালীন	90
খণ্ডনযোগ্য	90
খণ্ডিতাংশ	90
খণ্ডক্ষেত্র	90
খ্রিস্টপূর্ব	90
খ্রিস্টাব্দ	90
গঙ্গোত্রী	90
গঙ্গাজল	90
গণমাধ্যম	90
গণসংযোগ	90
গণপ্রজাতন্ত্রী	90
গন্ধর্ব	90
গর্ভধারণ	90
গর্ভনিরোধক	90
গর্ভস্থ	90
গল্পচ্ছলে	90
গুপ্তধন	90
গুপ্তচরবৃত্তি	90
গৃহস্থালি	90
